molecule base {
1 1
    P            2.487077113820    -0.644149419131     0.239449766119
    O           -2.228781764727     1.673433192609     0.131644863688
    O            3.780194207883    -1.190615282217    -0.517610991772
    O            1.800543589135    -1.637691544839     1.178883771233
    O            2.726720115890     0.598530398353     1.113031642067
    O           -1.237018766591     3.663864107964    -0.066961508943
    C            0.147829952997     0.402632244306    -0.757622044603
    C            1.431104507998    -0.235232202496    -1.207917230567
    C           -1.002540158632    -0.364959164772    -0.381295201275
    C           -2.193651499376     0.348518991986     0.055147950584
    C            0.079383735905     1.775857642378    -0.637967825515
    C           -1.063552843609    -1.776671268087    -0.402313783129
    C           -3.371820961097    -0.329663354653     0.423278871264
    C           -1.110057754568     2.473745728782    -0.187673552245
    C           -2.219655293877    -2.432090845737    -0.032673035560
    C           -3.380969884118    -1.703367246597     0.377041062329
    H            1.998400436789     0.454425087516    -1.839668854279
    H            1.267588124866    -1.147290015238    -1.787485558383
    H            0.921908772581     2.415558855005    -0.875645995778
    H           -0.190546734093    -2.349669962877    -0.684334171221
    H           -4.230813889972     0.252223440190     0.736839063889
    H           -2.254354085106    -3.516092194749    -0.047676912803
    H           -4.276529004071    -2.247807489848     0.658198195833
    H            4.513093852162    -1.459935055035     0.062159123052
    }

molecule four {
1 1
P           -2.546222020558     1.109943576072     0.353531090301
O            1.535520404078    -2.224384719228    -0.102891860398
O           -3.779939295298     1.853061610656    -0.333713164137
O           -1.631972745332     1.997615352486     1.199769827723
O           -2.931633178711    -0.038630735894     1.301751860912
O            0.140580988561    -3.950069846841    -0.349729991223
C           -0.560395768493    -0.435952269888    -0.788519190500
C            0.737112115831     0.051522590837    -0.440394824403
C           -1.699681616329     0.477123879720    -1.148047288691
C            1.774854617518    -0.911422055639    -0.108882590029
C            1.092737949361     1.425112181152    -0.395060741706
C           -0.771758097555    -1.800388062432    -0.742879209124
C            3.071354505805    -0.513761009760     0.220720992592
C            3.393004127413     0.835555586461     0.250536775892
C            2.368323803063     1.803641076124    -0.060886160306
C            0.268397719591    -2.754424390914    -0.397149025622
C            4.763416298083     1.312322008588     0.601201873966
H           -2.446184396975    -0.062070460528    -1.738035109906
H           -1.374248405746     1.334485700817    -1.743783465489
H            0.344111099084     2.180067951724    -0.593600324499
H           -1.737091474673    -2.239338611562    -0.968929022987
H            3.802311054554    -1.279751836336     0.454025157109
H            2.623620156744     2.857907030250    -0.022760775248
H            4.722856768699     1.959858369156     1.486800370489
H            5.450947579177     0.489418665908     0.798987246931
H            5.170973703934     1.928383688160    -0.210427379159
H           -4.389626742220     2.292440840069     0.283225238640
}

molecule eight {
1 1
P           -2.619372805923     0.857266897276     0.202355920188
F            0.186856145266     2.147798845324    -0.961447073554
F            4.363334386829     1.255437257628     0.867863843720
O            1.485984431706    -2.329323066286     0.228967720970
O           -3.669098121197     1.803231190884    -0.531555953703
O           -1.655271013350     1.540300955236     1.174505085985
O           -3.236150037120    -0.273731001888     1.043352755060
O            0.163068620573    -4.110391173784    -0.031460828319
C           -0.569921534581    -0.645852701646    -0.789916074859
C           -1.734872264050     0.174450155728    -1.261521817123
C            0.686383750937    -0.111198202950    -0.394381782728
C            1.702442579421    -1.010354187408     0.131778696130
C           -0.753565888339    -2.019722852697    -0.638491840083
C            1.059528810179     1.279793281669    -0.461080397299
C            2.940394979117    -0.561471734792     0.558475780532
C            0.276135045455    -2.916764336097    -0.142625289476
C            2.273121348261     1.743919230695    -0.044028233793
C            3.199172702301     0.802254032836     0.466910462226
H           -2.446194369336    -0.452344236487    -1.806536336942
H           -1.441912382358     1.004246644166    -1.903481336770
H           -1.695653745224    -2.494381944099    -0.889884749164
H            3.677947979676    -1.250824970328     0.950787154367
H            2.524420889755     2.796425771742    -0.097888362102
H           -4.301835192890     2.254351582134     0.053320004903
}

molecule eleven {
1 1
P            2.488687813860    -0.592287361454     0.215871156189
O            3.720105929112    -1.289315890924    -0.525586759206
O            1.791910240461    -1.444696071898     1.280449270189
O            2.845454357579     0.708328406020     0.953968182431
O           -1.157010246146     3.672792719667     0.037269721261
N           -2.189022448702     1.657961163951     0.200461861521
C            0.119856175727     0.387327833198    -0.756310429187
C           -1.047611386099    -0.380906958114    -0.394959764631
C            1.393358989975    -0.271786228371    -1.218577622887
C           -2.229439039796     0.319686054476     0.087373553422
C            0.094215613655     1.751945100199    -0.607355961562
C           -1.124501702222    -1.783422683848    -0.474599373803
C           -1.070403619240     2.460665404437    -0.117147457428
C           -3.413425656101    -0.388039800127     0.443415810169
C           -2.283239039482    -2.456300843363    -0.122969795426
C           -3.435217588897    -1.752288209012     0.335498691349
H            1.935950902309     0.387869784339    -1.902077696070
H            1.224070803634    -1.211402595094    -1.748868628264
H            0.953506263388     2.370785795197    -0.837854395504
H           -0.264949112565    -2.353756523030    -0.800275689949
H           -2.997249903516     2.173438894587     0.544477915686
H           -4.277245173311     0.165903310703     0.797025062277
H           -2.317590786606    -3.538202901653    -0.194545964972
H           -4.329481743777    -2.305152984430     0.602228620496
H            4.471975782563    -1.503102587985     0.052615868665
}

molecule twelve {
1 1
P           -2.750313777540     0.298597849504     0.291477200093
O           -4.125898789688     0.696817728411    -0.418745893277
O           -2.191510517836     1.339069829694     1.265341445174
O            1.584451448697    -3.348803035144    -0.280286990389
O           -2.822053809736    -0.990545211744     1.128323917263
N            2.302117603794    -1.187558614643     0.030618985193
C           -0.294057362019    -0.332613756681    -0.795306288583
C            0.724365442315     0.618862067984    -0.417703877889
C            2.043335946989     0.140070769440    -0.016509676010
C           -1.685734024783     0.093700457263    -1.186031661822
